dataset,method,sample_pct,n_samples,recall,precision,igd,hv_diff,pred_pf_size,true_pf_size,repeat
auto93,Random,10,39,0.0769230769230769,0.0909090909090909,0.2242254903476963,0.0930555555555556,11,13,15
auto93,Random,10,39,0.4615384615384615,0.3,0.155384938855233,0.1904871060171919,20,13,16
auto93,Random,10,39,0.4615384615384615,0.2727272727272727,0.2613782060458395,0.0767022620277873,22,13,17
auto93,Random,10,39,0.3846153846153846,0.2941176470588235,0.2170797947011475,0.1271461716937354,17,13,18
auto93,Random,10,39,0.3076923076923077,0.2222222222222222,0.1112561740363763,0.0143302900728069,18,13,19
auto93,Random,20,79,0.3076923076923077,0.1666666666666666,0.1510186885775366,0.1780237518736307,24,13,0
auto93,Random,20,79,0.6153846153846154,0.8,0.1237651594784594,0.0592575513027438,10,13,1
auto93,Random,20,79,0.3076923076923077,0.5714285714285714,0.1525941905885392,0.0194331983805667,7,13,2
auto93,Random,20,79,0.3076923076923077,0.3636363636363636,0.0932855107360909,0.0324021067094115,11,13,3
auto93,Random,20,79,0.7692307692307693,0.5,0.0449695294633932,0.0701632511288641,20,13,4
auto93,Random,20,79,0.4615384615384615,0.6666666666666666,0.2511161527983057,0.1435992150525223,9,13,5
auto93,Random,20,79,0.3846153846153846,0.3333333333333333,0.0907378280211633,0.0501618122977346,15,13,6
auto93,Random,20,79,0.6153846153846154,0.32,0.1427829938971003,0.0152237071470076,25,13,7
auto93,Random,20,79,0.2307692307692307,0.5,0.2829387289670872,0.0949316170555108,6,13,8
auto93,Random,20,79,0.4615384615384615,0.375,0.0750036274259325,0.0255436658612357,16,13,9
auto93,Random,20,79,0.3076923076923077,0.2857142857142857,0.1498384918135807,0.1135599118431736,14,13,10
auto93,Random,20,79,0.3846153846153846,0.2777777777777778,0.1275487032152995,0.1024401473296499,18,13,11
auto93,Random,20,79,0.2307692307692307,0.4285714285714285,0.1520597717549097,0.1345327916424839,7,13,12
auto93,Random,20,79,0.3076923076923077,0.4,0.1575468952580025,0.1047465065250029,10,13,13
auto93,Random,20,79,0.5384615384615384,0.4375,0.1267296734643799,0.0165289256198347,16,13,14
auto93,Random,20,79,0.3846153846153846,0.625,0.2025363815182337,0.1339907192575405,8,13,15
auto93,Random,20,79,0.5384615384615384,0.3181818181818182,0.097664754649601,0.0613120074177097,22,13,16
